REGION,PROVINCIA,DISTRITO,CODIGO,NOMBRE,CATEGORIA,TIPO,SUBTIPO,URL,LATITUD,LONGITUD
Lima,Canta,HUAROS,"7,668",Piscigranja Comunal De Huaros,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones  Agropecuarias y Pesqueras,Piscigranja,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7668,-76.57649400000002,-11.413791
Lima,Canta,HUAROS,"7,669",Pueblo De Santiago De Huaros,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7669,-76.575468,-11.406687
Puno,Puno,SAN ANTONIO,"7,670",Asiento Minero De Jesús María,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Molino,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7670,-70.42699813842773,-16.12597447447928
Lima,Canta,HUAROS,"7,671",Pueblo San Felipe De Cullhuay,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7671,-76.52796699999999,-11.402961
Lima,Canta,HUAROS,"7,672",Sitio Arqueológico De Huishco,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7672,-76.58376599999997,-11.393606
Lima,Canta,HUAROS,"7,673",Sitio Arqueológico De Aynas,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7673,-76.549465,-11.403897
Loreto,Maynas,SAN JUAN BAUTISTA,"7,674",Centro Poblado De Santa Clara,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7674,-73.33974838256836,-3.784823946129098
Lima,Canta,HUAROS,"7,675",Rodal De Puyas Raymondi,1. SITIOS NATURALES,Zonas paisajísticas,Lugares pintorescos de flora y fauna,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7675,-76.55790300000001,-11.391455
Ica,Palpa,RÍO GRANDE,"7,691",Cementerio Del Sector De Lucriche,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7691,-75.14932751655578,-14.382328476151874
Ica,Nazca,NASCA,"7,695",Acueducto De Aja,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7695,-74.9405899643898,-14.82162830822106
Ica,Palpa,PALPA,"7,696",Museo De Palpa,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7696,-75.18478095531463,-14.53456686054025
Ica,Palpa,RÍO GRANDE,"7,697",Festival Del  Camaron,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7697,,
Junín,Chanchamayo,CHANCHAMAYO,"7,698",Isla Las Turunas,1. SITIOS NATURALES,Costas,Islas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7698,-75.33137447486876,-11.06269029585265
Junín,Chanchamayo,CHANCHAMAYO,"7,702",Quebrada La Borgoña,1. SITIOS NATURALES,d. Quebradas,Quebradas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7702,-75.31561399999998,-11.053124
Moquegua,General Sanchez Cerro,CHOJATA,"7,705",Cañon De Chojata,1. SITIOS NATURALES,e. Cañones,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7705,,
Moquegua,General Sanchez Cerro,CHOJATA,"7,706",Cañon De Coroise,1. SITIOS NATURALES,e. Cañones,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7706,,
Moquegua,General Sanchez Cerro,CHOJATA,"7,707",Cañon De Pachas,1. SITIOS NATURALES,e. Cañones,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7707,,
Lima,Yauyos,CARANIA,"7,713",Zona Arqueológica Monumental Huamanmarca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7713,-75.85785984992975,-12.3698499159536
Junín,Chanchamayo,CHANCHAMAYO,"7,717",Parque Del Avión,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Parques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7717,-75.33783,-11.060018
Junín,Chanchamayo,CHANCHAMAYO,"7,718",Parque Integración,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Parques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7718,-75.327335,-11.056846
Junín,Chanchamayo,PERENE,"7,724",Cascadas La Florida,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7724,-75.13444444444445,-10.805
Cusco,Cusco,CCORCA,"7,725",Pinturas Rupestres Del Hombre De Ccorca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7725,-72.05602899999996,-13.573582
Ucayali,Padre Abad,CURIMANA,"10,295",Catarata Regalia,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10295,,
Cusco,Cusco,CCORCA,"7,735",Farallones De Tecsecocha,1. SITIOS NATURALES,a. Montañas,Cerros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7735,,
Junín,Chanchamayo,PERENE,"7,737",Catarata Boca Tigre,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7737,-75.12900400000001,-10.928738
Junín,Chanchamayo,PERENE,"7,739",Catarata Kitoo,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7739,-75.1227777777778,-10.812777777777778
Junín,Chanchamayo,PERENE,"7,740",Caverna Metraro,1. SITIOS NATURALES,Cavidades naturales,Grutas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7740,-75.21132946014404,-10.901329168700396
Junín,Chanchamayo,PERENE,"7,741",Caverna Juan Santos Atahualpa,1. SITIOS NATURALES,Cavidades naturales,Grutas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7741,-75.15222222222223,-10.869722222222222
Junín,Chanchamayo,PERENE,"7,743",Cascada Los Escalones De La Sirena,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7743,-75.14111111111111,-10.796944444444443
Junín,Chanchamayo,PICHANAQUI,"7,749",Catarata  Tarzan,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7749,-74.98802,-11.0219
Ica,Palpa,RÍO GRANDE,"7,753",Chupe De Camarones,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7753,,
Ica,Palpa,PALPA,"7,754",Festival De  La  Naranja,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7754,,
Cusco,Urubamba,HUAYLLABAMBA,"7,760",Pinturas Rupestres Huayocari,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7760,-72.04623800000002,-13.311209
Ica,Pisco,HUANCANO,"7,764",Alfajores De Huáncano,3. FOLCLORE,Gastronomía,Dulces Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7764,,
Ica,Pisco,HUMAY,"7,767",Cerro Viruela,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Geoglifos (Grabado en tierra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7767,-75.86586356163025,-13.665315793594347
Ica,Pisco,HUMAY,"7,768",Peregrinación A La Beatita De Humay,3. FOLCLORE,Creencias Populares,Tradiciones,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7768,,
Ica,Pisco,HUMAY,"7,769",Casa Hacienda Montesierpe,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7769,-75.86669999999998,-13.7167
Ica,Chincha,SUNAMPE,"7,770",Bodega Viña Turística Naldo Navarro,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,"Bodegas de pisco, vinos y/u otros licores",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7770,-76.15897804498672,-13.418753279956542
Ica,Pisco,HUANCANO,"7,771",Pueblo De Huáncano,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7771,-75.61666666666667,-13.595833333333333
Ica,Ica,PUEBLO NUEVO,"7,772",Zona Arqueológica De Tacaraca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7772,-75.71191741999053,-14.129833962659185
Ica,Ica,PUEBLO NUEVO,"7,774",Bodega Artesanal Vitivinicola San Inocente,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Vitivinícolas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7774,,
Ica,Ica,PUEBLO NUEVO,"7,775",Bodega Vitivinicola Municipal,"4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS",Explotaciones Industriales,Vitivinícolas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7775,-75.704635,-14.127531
Amazonas,Rodriguez De Mendoza,MARISCAL BENAVIDES,"7,796",Mirador Natural Del Guayabamba,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7796,,
Piura,Morropon,SANTO DOMINGO,"7,802",Catarata De Citan De Quirpón - San Pedro - Santo Domingo,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7802,-79.95025634765625,-5.0444347986996885
Cusco,Calca,LAMAY,"7,816",Iglesia  Santiago Apóstol Lamay,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7816,-71.91913161209487,-13.36416080315365
Cusco,Calca,COYA,"7,818",Laguna Qoricocha  De Coya,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7818,-71.94634820104977,-13.43226429306805
Cusco,Calca,TARAY,"7,819",Templo Santa Maria Magdalena De Taray,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7819,-71.867113317791,-13.427798786619325
Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,820",Laguna De La Estrella,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7820,-79.36660766601562,-5.0006582230324925
Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,822",Laguna Del Carmen,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7822,-79.37759399414062,-5.00339434502215
Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,824",Laguna Del Rey,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7824,-79.3927001953125,-4.993817868052593
Amazonas,Chachapoyas,CHACHAPOYAS,"7,829",Templo De La Virgen De Los Dolores,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7829,,
Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,835",Laguna Del Toro,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7835,-79.37896728515625,-5.012970681861887
Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,836",Laguna Shimbe,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7836,-79.37347412109375,-5.008866554677783
Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,839",Cascada Chorro Blanco,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7839,-79.38760000000002,-5.14008
Cusco,Acomayo,ACOS,"7,851",Templo San Francisco De Asis De Huayqui,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7851,-71.71494662761688,-13.994262799268178
Cusco,Paucartambo,CHALLABAMBA,"7,852",Aguas Termales De Chimor,1. SITIOS NATURALES,Agua termo-mineral,Aguas Termales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7852,-71.83137699999997,-13.024698
Cusco,Quispicanchi,ANDAHUAYLILLAS,"7,865",Poblado De Piñipampa,2. MANIFESTACIONES CULTURALES,Pueblos,Artesanales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7865,-71.6899018518676,-13.643310829373652
Cusco,Quispicanchi,ANDAHUAYLILLAS,"7,869",Pueblo De Andahuaylillas,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7869,-71.67746499999998,-13.673604
Cusco,Quispicanchi,HUARO,"7,873",Pueblo De Huaro,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7873,-71.64043149736193,-13.690136643459141
Cusco,Quispicanchi,HUARO,"7,874",Festival  Sara Raymi,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7874,,
Cusco,La Convencion,SANTA TERESA,"7,875",Sitio Arqueológico De Llaqtapata-Santa Teresa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7875,-72.58474000000001,-13.185848
Lima,Canta,LACHAQUI,"7,900",Pueblo De Lachaqui,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7900,-76.6265023558197,-11.552974301616107
Lima,Yauyos,MIRAFLORES,"7,907",Pueblo De Miraflores,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7907,-75.85028999999997,-12.274171
Lima,Yauyos,MIRAFLORES,"7,909",Sitio Arqueológico De Huaquis,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7909,-75.82501500000001,-12.278841
Lima,Yauyos,ALIS,"7,910",Pueblo De Alis,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7910,-75.78643199999999,-12.280958
Lima,Yauyos,TOMAS,"7,911",Pueblo De Tomas,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7911,-75.74732499999999,-12.239701
Ica,Ica,ICA,"7,912",Pan Con Camison,3. FOLCLORE,Gastronomía,Dulces Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7912,,
Piura,Huancabamba,SAN MIGUEL DE EL FAIQUE,"7,928",Petroglifos Del Cerro Villaflor-Àlamo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7928,-79.60092544555664,-5.403425787495938
Junín,Tarma,PALCAMAYO,"10,806",Danza “Cuchpadanza” (Palcamayo),3. FOLCLORE,Músicas y Danzas,Música y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10806,,
Junín,Tarma,PALCAMAYO,"10,807",El Patache De Palcamayo,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10807,,
Junín,Tarma,PALCAMAYO,"10,726",La Patasca Y El Mondongo Plato Tipico De Palcamayo,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10726,,
Apurimac,Abancay,ABANCAY,"8,004",Carnaval Abanquino,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,"Fiestas Tradicionales(Herranza, carnavales, otros)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8004,,
Apurimac,Abancay,TAMBURCO,"8,006",Usno Moqo,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Murallas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8006,-72.87245392799377,-13.620890142659263
Apurimac,Abancay,ABANCAY,"8,007",Rio De Pachachaca,1. SITIOS NATURALES,Corrientes de agua,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8007,-73.02989959716791,-13.886745105947286
Piura,Huancabamba,SONDORILLO,"10,747",Festividad Del Niño Dios,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10747,,
Apurimac,Abancay,ABANCAY,"8,010",Catedral De Abancay,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8010,-72.87840910255909,-13.637387177938106
Piura,Huancabamba,HUANCABAMBA,"8,016",Ceviche De Carne De Res,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8016,,
Piura,Huancabamba,HUANCABAMBA,"8,017",Conserva De Sambumba Y Camote,3. FOLCLORE,Gastronomía,Dulces Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8017,,
Piura,Huancabamba,HUANCABAMBA,"8,018",Cuy Con Papas,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8018,,
Piura,Huancabamba,HUANCABAMBA,"8,020",Rompope,3. FOLCLORE,Gastronomía,Bebidas Típicas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8020,,
Piura,Huancabamba,HUANCABAMBA,"8,021",Tambos De Jicate,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8021,-79.44900512695307,-5.244127581489527
Ucayali,Coronel Portillo,MANANTAY,"8,023",Laguna Chanajao,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8023,-74.47786331176758,-8.493414812040463
Ucayali,Coronel Portillo,MANANTAY,"8,024",Comunidad Nativa Limongema,2. MANIFESTACIONES CULTURALES,Pueblos,Artesanales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8024,-75.47929399999998,-8.743977
Lima,Lima,PUNTA NEGRA,"8,025",Playa Punta Rocas,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8025,-76.80987299999998,-12.354766
Ica,Ica,ICA,"8,026",Leyenda De Las Brujas De Cachiche,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8026,,
Ica,Ica,ICA,"8,027",Leyenda De Saraja,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8027,,
Ica,Ica,ICA,"8,028",Leyenda Del Pallar,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8028,,
Ica,Ica,SALAS,"8,029",Leyenda De Cerro Prieto,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8029,,
Ica,Ica,SALAS,"8,030",Sitio Arqueológico De Cerro Prieto,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8030,-75.78956900000003,-13.999472
Ica,Ica,ICA,"8,031",Leyenda La Palmera De Siete Cabezas,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8031,,
Ica,Ica,ICA,"8,032",Leyenda La Sirena De Huacachina,3. FOLCLORE,Creencias Populares,Leyendas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8032,,
Ica,Ica,ICA,"8,034",La Teja Iqueña,3. FOLCLORE,Gastronomía,Dulces Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8034,,
Ancash,Carhuaz,CARHUAZ,"8,035",Laguna Auquiscocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8035,-77.55666666666667,-9.193055555555556
Ancash,Carhuaz,CARHUAZ,"8,036",Mirador Natural Chancho Punta,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8036,-77.66974232673647,-9.31005910150137
Ancash,Carhuaz,CARHUAZ,"8,037",Cascada Bruja Armanan,1. SITIOS NATURALES,Caídas de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8037,-77.65148499999998,-9.274137
Ancash,Carhuaz,CARHUAZ,"8,039",Quebrada Ulta,1. SITIOS NATURALES,d. Quebradas,Quebradas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8039,-77.53734444444444,-9.130627777777778
Ancash,Carhuaz,CARHUAZ,"8,040",Camino Pintoresco Uran Cancha,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8040,-77.56445721806403,-9.259876318129972
Ancash,Carhuaz,CARHUAZ,"8,041",Mirador Turistico Virgen De Las Mercedes,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8041,-77.64572399999997,-9.281843
Ancash,Carhuaz,CARHUAZ,"8,042",Mirador Turístico Mulana,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8042,-77.64244079589844,-9.285109389204354
Ancash,Carhuaz,CARHUAZ,"8,043",Molino De Piedra Santa Catalina,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Molino,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8043,-77.6455307006836,-9.281212886599721
Ancash,Carhuaz,CARHUAZ,"8,044",Sitio Arqueologico Pichactanan,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8044,-77.56376087665558,-9.285787037409418
Ancash,Carhuaz,CARHUAZ,"8,047",Plato Típico Aca Cashqui,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8047,,
Ancash,Carhuaz,CARHUAZ,"8,048",Bebida Típica Pomelo Carhuacino (Cocktail),3. FOLCLORE,Gastronomía,Bebidas Típicas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8048,,
Ancash,Carhuaz,CARHUAZ,"8,049",Dulce Típico Tusi Carhuacino,3. FOLCLORE,Gastronomía,Dulces Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8049,,
Ancash,Carhuaz,CARHUAZ,"8,050",Fiesta Patronal En Honor A La Santisima Virgen De Las Mercedes,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8050,,
Apurimac,Abancay,TAMBURCO,"8,065","Feria Agropecuaria, Agroindustrial Y Artesanal De San Antonio",3. FOLCLORE,Ferias y Mercados,Ferias Artesanales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8065,,
Apurimac,Abancay,SAN PEDRO DE CACHORA,"8,066",Mirador De Capuliyoc,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8066,-72.81035542488098,-13.44196690262416
Apurimac,Abancay,ABANCAY,"8,067",Tallarin De Casa,3. FOLCLORE,Gastronomía,Platos Típicos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8067,,
Apurimac,Abancay,TAMBURCO,"8,068",Puente  Capelo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8068,-72.85742282867432,-13.606469037983127
Ancash,Bolognesi,CHIQUIAN,"8,069",Laguna Yanaraju,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8069,-77.48374000000001,-9.13284
Ica,Pisco,PISCO,"8,070",Plaza De Armas De Pisco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8070,-76.20318621397018,-13.710110258826722
